forecast_id,valid_date,region_id,region_name,latitude,longitude,lead_time_days,rain_forecast,temp_forecast,mslp_forecast,rh_forecast,wind_forecast,cape_forecast,ensemble_spread,synoptic_regime,rain_observed,temp_observed,mslp_observed,rh_observed,wind_observed,cape_observed,rain_error,temp_error,mslp_error,rh_error,wind_error,rain_abs_error,temp_abs_error,mslp_abs_error,rh_abs_error,wind_abs_error,is_rain_bust,is_temp_bust,is_wind_bust,is_mslp_bust,is_forecast_bust,season,saturation_deficit,convective_intensity_index,pressure_anomaly,spatial_pressure_gradient,spatial_rain_gradient,temp_tendency_24h,mslp_tendency_24h,rain_tendency_24h,lead_time_sq,spread_lead_ratio,regime_monsoon_depression,regime_heavy_rainfall,regime_cyclone,regime_heat_wave,regime_western_disturbance,regime_active_break_monsoon,is_rapid_evolving_system,hist_region_bust_rate,hist_region_rain_mae,hist_region_temp_mae
FC_0000162,2022-07-11,CI,Central India,25.94,75.83,1,17.99,27.76,989.06,94.02,17.44,3632.7,5.65,monsoon_depression,17.64,27.92,988.36,91.44,18.54,3670.2,0.34999999999999787,-0.16000000000000014,0.6999999999999318,2.5799999999999983,-1.0999999999999979,0.34999999999999787,0.16000000000000014,0.6999999999999318,2.5799999999999983,1.0999999999999979,0,0,0,0,0,SW-Monsoon,5.980000000000004,63.354288000000004,24.190000000000055,7.89,7.76,1.55,-7.42,3.92,1,5.65,1,0,0,0,0,0,1,0.16923076923076924,8.377038461538461,1.3539230769230768
FC_0000163,2023-10-10,NW,Northwest India,26.79,70.89,2,17.31,30.22,1007.3,66.33,6.35,455.7,4.47,post_monsoon,16.34,29.83,1008.52,65.36,5.99,567.1,0.9699999999999989,0.39000000000000057,-1.2200000000000273,0.9699999999999989,0.35999999999999943,0.9699999999999989,0.39000000000000057,1.2200000000000273,0.9699999999999989,0.35999999999999943,0,0,0,0,0,Post-Monsoon,33.67,2.8936949999999997,5.9500000000000455,2.6,6.68,-1.17,-0.71,-5.47,4,2.235,0,0,0,0,0,0,0,0.20920502092050208,9.46071129707113,1.7305857740585775
FC_0000164,2022-10-08,NE,East & Northeast India,29.29,96.86,6,7.73,34.59,1012.25,52.93,3.44,1982.3,17.51,post_monsoon,2.06,24.32,1014.82,40.81,7.52,994.5,5.67,10.270000000000003,-2.57000000000005,12.119999999999997,-4.08,5.67,10.270000000000003,2.57000000000005,12.119999999999997,4.08,0,1,0,0,1,Post-Monsoon,47.07,6.8191120000000005,1.0,1.22,5.69,0.62,0.08,1.83,36,2.9183333333333334,0,0,0,0,0,0,0,0.5887096774193549,16.5770564516129,4.45866935483871
FC_0000165,2023-03-07,EC,Bay of Bengal & East Coast,19.74,85.66,8,59.14,0.47,1002.58,41.4,2.55,202.2,35.86,fair_weather,11.72,27.98,1006.47,59.05,4.43,308.8,47.42,-27.51,-3.8899999999999864,-17.65,-1.88,47.42,27.51,3.8899999999999864,17.65,1.88,1,1,0,0,1,Pre-Monsoon,58.6,0.5156099999999999,10.669999999999959,2.53,20.71,-1.3,-1.62,0.53,64,4.4825,0,0,0,0,0,0,0,0.7910447761194029,29.504365671641793,4.961007462686567
FC_0000166,2023-11-18,NE,East & Northeast India,25.42,96.65,4,4.85,26.35,1013.08,46.34,5.75,1194.9,11.68,post_monsoon,6.43,28.81,1011.32,53.67,7.02,608.8,-1.58,-2.4599999999999973,1.759999999999991,-7.329999999999998,-1.2699999999999996,1.58,2.4599999999999973,1.759999999999991,7.329999999999998,1.2699999999999996,0,0,0,0,0,Post-Monsoon,53.66,6.870675,0.16999999999995907,1.45,2.93,2.75,-1.95,8.02,16,2.92,0,0,0,0,0,0,0,0.3958333333333333,10.796125,2.65775
FC_0000167,2024-09-25,NE,East & Northeast India,26.91,96.34,2,33.74,27.9,1013.81,61.5,4.02,1262.6,5.04,normal_monsoon,33.22,28.64,1013.61,62.55,6.37,1056.9,0.5200000000000031,-0.740000000000002,0.1999999999999318,-1.0499999999999972,-2.3500000000000005,0.5200000000000031,0.740000000000002,0.1999999999999318,1.0499999999999972,2.3500000000000005,0,0,0,0,0,SW-Monsoon,38.5,5.075651999999999,-0.5599999999999454,1.26,11.87,0.57,-0.66,1.39,4,2.52,0,0,0,0,0,0,0,0.1797752808988764,6.552209737827716,1.8855430711610486
FC_0000168,2024-09-16,NE,East & Northeast India,23.69,89.01,5,0.0,31.73,1003.57,100.0,9.83,1451.9,10.53,active_break_monsoon,1.4,29.05,1003.55,78.61,12.16,1239.5,-1.4,2.6799999999999997,0.020000000000095497,21.39,-2.33,1.4,2.6799999999999997,0.020000000000095497,21.39,2.33,0,0,0,0,0,SW-Monsoon,0.0,14.272177000000001,9.67999999999995,4.1,0.16,-1.44,-0.5,-1.15,25,2.106,0,0,0,0,0,1,0,0.51440329218107,12.827283950617282,3.27
FC_0000169,2024-10-03,CI,Central India,24.84,75.5,3,29.38,22.05,1009.52,60.26,6.21,1068.1,6.14,post_monsoon,23.96,22.66,1010.43,58.76,6.06,1168.0,5.419999999999998,-0.6099999999999994,-0.9099999999999682,1.5,0.15000000000000036,5.419999999999998,0.6099999999999994,0.9099999999999682,1.5,0.15000000000000036,0,0,0,0,0,Post-Monsoon,39.74,6.6329009999999995,3.730000000000018,2.24,10.76,-0.29,-1.61,-3.13,9,2.0466666666666664,0,0,0,0,0,0,0,0.28076923076923077,9.609423076923076,1.8744230769230767
FC_0000170,2024-06-08,CI,Central India,25.57,79.07,5,0.16,24.42,1006.9,76.99,5.24,161.9,11.46,normal_monsoon,6.02,23.75,1006.68,57.97,5.2,541.4,-5.859999999999999,0.6700000000000017,0.22000000000002728,19.019999999999996,0.040000000000000036,5.859999999999999,0.6700000000000017,0.22000000000002728,19.019999999999996,0.040000000000000036,0,0,0,0,0,SW-Monsoon,23.010000000000005,0.8483560000000001,6.350000000000023,2.42,0.1,0.65,0.05,2.1,25,2.2920000000000003,0,0,0,0,0,0,0,0.5210727969348659,16.352222222222224,3.35264367816092
FC_0000171,2021-07-09,EC,Bay of Bengal & East Coast,21.19,83.03,3,112.83,27.07,994.93,100.0,18.0,3456.8,5.75,monsoon_depression,122.84,28.2,993.85,96.66,20.33,3476.5,-10.010000000000005,-1.129999999999999,1.0799999999999272,3.3400000000000034,-2.3299999999999983,10.010000000000005,1.129999999999999,1.0799999999999272,3.3400000000000034,2.3299999999999983,0,0,0,0,0,SW-Monsoon,0.0,62.2224,18.32000000000005,6.81,39.73,0.48,-3.44,-4.05,9,1.9166666666666667,1,0,0,0,0,0,1,0.35269709543568467,20.04215767634855,2.0838589211618257
FC_0000172,2024-06-02,CI,Central India,23.73,78.83,4,0.0,31.74,1010.05,80.97,8.36,1678.0,17.52,normal_monsoon,7.19,26.38,1006.67,73.5,6.15,1071.0,-7.19,5.359999999999999,3.3799999999999955,7.469999999999999,2.209999999999999,7.19,5.359999999999999,3.3799999999999955,7.469999999999999,2.209999999999999,0,1,0,0,1,SW-Monsoon,19.03,14.02808,3.2000000000000455,2.63,0.11,0.08,0.02,1.16,16,4.38,0,0,0,0,0,0,0,0.37890625,10.3326171875,2.6153125
FC_0000173,2024-11-09,SP,Southern Peninsula,13.01,77.77,5,4.58,25.78,1004.9,69.36,5.54,153.4,8.59,post_monsoon,0.19,27.34,1010.43,65.4,3.33,390.3,4.39,-1.5599999999999987,-5.529999999999973,3.9599999999999937,2.21,4.39,1.5599999999999987,5.529999999999973,3.9599999999999937,2.21,0,0,0,1,1,Post-Monsoon,30.64,0.849836,8.350000000000023,2.87,1.71,0.44,0.5,-0.51,25,1.718,0,0,0,0,0,0,0,0.5399239543726235,20.9232319391635,3.057984790874525
FC_0000174,2024-11-01,CI,Central India,25.74,80.92,7,0.0,20.87,1009.63,68.35,5.93,1961.8,15.86,post_monsoon,0.77,22.6,1011.53,70.6,5.35,1027.9,-0.77,-1.7300000000000004,-1.8999999999999773,-2.25,0.5800000000000001,0.77,1.7300000000000004,1.8999999999999773,2.25,0.5800000000000001,0,0,0,0,0,Post-Monsoon,31.650000000000006,11.633473999999998,3.6200000000000045,2.31,0.85,2.51,0.91,-1.2,49,2.2657142857142856,0,0,0,0,0,0,0,0.7537878787878788,21.91992424242424,4.943787878787879
FC_0000175,2024-07-30,CI,Central India,20.01,83.1,2,8.01,27.82,1001.52,100.0,8.24,2255.0,9.69,monsoon_depression,103.01,27.99,989.58,92.46,18.24,2005.7,-95.0,-0.16999999999999815,11.93999999999994,7.540000000000006,-9.999999999999998,95.0,0.16999999999999815,11.93999999999994,7.540000000000006,9.999999999999998,1,0,1,1,1,SW-Monsoon,0.0,18.5812,11.730000000000018,3.74,3.41,0.47,-7.26,-1.42,4,4.845,1,0,0,0,0,0,1,0.2196078431372549,7.970745098039216,2.0045098039215685
FC_0000176,2022-09-25,CI,Central India,20.35,77.72,6,0.0,23.93,1008.09,65.08,7.28,1321.9,10.17,normal_monsoon,3.98,24.62,1012.95,71.67,6.68,563.7,-3.98,-0.6900000000000013,-4.860000000000014,-6.590000000000003,0.6000000000000005,3.98,0.6900000000000013,4.860000000000014,6.590000000000003,0.6000000000000005,0,0,0,1,1,SW-Monsoon,34.92,9.623432000000001,5.159999999999968,2.68,5.67,0.42,1.86,-3.26,36,1.695,0,0,0,0,0,0,0,0.6448979591836734,18.281918367346936,3.7026938775510203
FC_0000177,2022-09-20,NW,Northwest India,25.33,77.0,6,4.83,40.23,1010.97,66.03,6.93,1269.1,21.29,normal_monsoon,4.47,23.13,1009.1,59.72,4.99,641.3,0.3600000000000003,17.099999999999998,1.8700000000000045,6.310000000000002,1.9399999999999995,0.3600000000000003,17.099999999999998,1.8700000000000045,6.310000000000002,1.9399999999999995,0,1,0,0,1,SW-Monsoon,33.97,8.794863,2.2799999999999727,2.27,1.7,-2.81,0.75,6.02,36,3.5483333333333333,0,0,0,0,0,0,0,0.6025641025641025,14.582179487179488,3.756153846153846
FC_0000178,2023-08-31,EC,Bay of Bengal & East Coast,14.15,82.33,6,35.04,30.67,997.75,100.0,10.89,2826.9,17.76,monsoon_depression,147.1,30.56,991.9,94.92,18.8,2720.7,-112.06,0.11000000000000298,5.850000000000023,5.079999999999998,-7.91,112.06,0.11000000000000298,5.850000000000023,5.079999999999998,7.91,1,0,1,1,1,SW-Monsoon,0.0,30.784941000000003,15.5,5.16,12.78,0.22,-3.54,3.16,36,2.9600000000000004,1,0,0,0,0,0,1,0.6809338521400778,24.520038910505836,3.678326848249027
FC_0000179,2024-07-06,SP,Southern Peninsula,15.36,79.43,7,95.78,26.65,1000.56,71.5,4.37,2532.9,37.58,active_break_monsoon,1.76,33.84,1003.13,74.08,9.24,1873.0,94.02,-7.190000000000005,-2.57000000000005,-2.5799999999999983,-4.87,94.02,7.190000000000005,2.57000000000005,2.5799999999999983,4.87,1,1,0,0,1,SW-Monsoon,28.5,11.068773,12.690000000000055,3.05,33.76,0.66,-3.39,-3.65,49,5.368571428571428,0,0,0,0,0,1,0,0.690677966101695,21.64720338983051,4.4192372881355935
FC_0000180,2024-10-14,CI,Central India,19.13,81.69,3,4.04,27.62,1012.38,67.7,6.5,687.2,6.67,post_monsoon,0.82,28.03,1008.43,58.8,3.97,1055.6,3.22,-0.41000000000000014,3.9500000000000455,8.900000000000006,2.53,3.22,0.41000000000000014,3.9500000000000455,8.900000000000006,2.53,0,0,0,0,0,Post-Monsoon,32.3,4.4668,0.8700000000000045,1.93,2.12,-1.18,1.78,-3.6,9,2.223333333333333,0,0,0,0,0,0,0,0.28076923076923077,9.609423076923076,1.8744230769230767
FC_0000181,2022-12-11,EC,Bay of Bengal & East Coast,21.04,80.71,5,6.76,29.88,1008.57,81.39,3.14,843.9,9.51,post_monsoon,5.04,30.62,1010.45,72.53,6.76,334.3,1.7199999999999998,-0.740000000000002,-1.8799999999999955,8.86,-3.6199999999999997,1.7199999999999998,0.740000000000002,1.8799999999999955,8.86,3.6199999999999997,0,0,0,0,0,Post-Monsoon,18.61,2.649846,4.67999999999995,1.71,4.94,1.42,-1.84,-0.75,25,1.902,0,0,0,0,0,0,0,0.5407725321888412,24.05197424892704,2.9729613733905578
FC_0000182,2024-12-05,WG,Western Ghats & West Coast,17.9,74.96,9,0.0,11.86,1016.16,33.21,9.12,439.7,46.74,post_monsoon,0.45,24.46,1014.95,54.78,3.67,622.4,-0.45,-12.600000000000001,1.2099999999999227,-21.57,5.449999999999999,0.45,12.600000000000001,1.2099999999999227,21.57,5.449999999999999,0,1,0,0,1,Post-Monsoon,66.78999999999999,4.010063999999999,-2.909999999999968,2.7,2.15,-0.82,0.41,-0.15,81,5.193333333333333,0,0,0,0,0,0,0,0.8592592592592593,29.854703703703706,6.722148148148149
FC_0000183,2022-10-11,NW,Northwest India,32.7,72.93,9,0.0,32.45,1007.18,30.62,8.47,1717.3,15.15,post_monsoon,0.93,32.78,1009.21,49.65,6.95,323.0,-0.93,-0.3299999999999983,-2.0300000000000864,-19.029999999999998,1.5200000000000005,0.93,0.3299999999999983,2.0300000000000864,19.029999999999998,1.5200000000000005,0,0,0,0,0,Post-Monsoon,69.38,14.545531,6.07000000000005,3.23,0.59,-0.31,-1.2,-0.24,81,1.6833333333333333,0,0,0,0,0,0,0,0.7936507936507936,22.855674603174602,6.38031746031746
FC_0000184,2021-11-14,CI,Central India,23.58,74.34,7,49.69,30.27,1010.19,79.92,7.85,50.0,33.97,post_monsoon,12.18,32.41,1009.28,71.54,5.13,562.7,37.51,-2.139999999999997,0.9100000000000819,8.379999999999995,2.7199999999999998,37.51,2.139999999999997,0.9100000000000819,8.379999999999995,2.7199999999999998,1,0,0,0,1,Post-Monsoon,20.08,0.3925,3.0599999999999454,2.37,18.05,0.09,1.29,-2.59,49,4.852857142857142,0,0,0,0,0,0,0,0.7537878787878788,21.91992424242424,4.943787878787879
FC_0000185,2024-06-02,SP,Southern Peninsula,14.1,75.18,9,13.98,30.0,1012.18,47.86,3.05,649.6,17.95,normal_monsoon,10.46,26.48,1011.05,47.6,3.35,845.9,3.5199999999999996,3.5199999999999996,1.1299999999999955,0.259999999999998,-0.30000000000000027,3.5199999999999996,3.5199999999999996,1.1299999999999955,0.259999999999998,0.30000000000000027,0,1,0,0,1,SW-Monsoon,52.14,1.98128,1.07000000000005,0.97,6.26,0.03,0.42,0.12,81,1.9944444444444445,0,0,0,0,0,0,0,0.8717948717948718,33.72879120879121,7.428937728937728
FC_0000186,2024-06-11,NW,Northwest India,29.92,69.51,3,9.08,27.26,1014.81,60.32,5.54,1375.3,11.01,normal_monsoon,11.61,31.0,1013.41,57.97,4.89,1177.9,-2.5299999999999994,-3.7399999999999984,1.3999999999999773,2.3500000000000014,0.6500000000000004,2.5299999999999994,3.7399999999999984,1.3999999999999773,2.3500000000000014,0.6500000000000004,0,1,0,0,1,SW-Monsoon,39.68,7.619161999999999,-1.5599999999999454,1.61,5.08,1.5,0.55,1.54,9,3.67,0,0,0,0,0,0,0,0.38207547169811323,10.293254716981133,2.4025000000000003
FC_0000187,2022-11-15,SP,Southern Peninsula,14.59,76.73,7,86.44,38.37,1016.79,84.91,12.39,1526.5,35.13,post_monsoon,8.37,32.15,1009.87,74.07,4.87,916.0,78.07,6.219999999999999,6.919999999999959,10.840000000000003,7.5200000000000005,78.07,6.219999999999999,6.919999999999959,10.840000000000003,7.5200000000000005,1,1,1,1,1,Post-Monsoon,15.090000000000003,18.913335,-3.5399999999999636,3.44,31.69,0.42,-2.4,-2.21,49,5.018571428571429,0,0,0,0,0,0,0,0.690677966101695,21.64720338983051,4.4192372881355935
FC_0000188,2022-10-26,NW,Northwest India,29.9,72.29,1,11.37,23.96,1013.62,64.14,8.98,1069.5,3.54,post_monsoon,10.84,25.24,1013.74,57.82,5.81,1153.7,0.5299999999999994,-1.2799999999999976,-0.12000000000000455,6.32,3.170000000000001,0.5299999999999994,1.2799999999999976,0.12000000000000455,6.32,3.170000000000001,0,0,0,0,0,Post-Monsoon,35.86,9.60411,-0.37000000000000455,2.37,4.8,-1.64,1.66,-2.14,1,3.54,0,0,0,0,0,0,0,0.15873015873015872,5.933611111111111,1.5877777777777777
FC_0000189,2024-10-29,WG,Western Ghats & West Coast,17.27,74.67,7,24.98,24.51,1007.34,56.39,2.77,50.0,13.15,post_monsoon,3.82,23.56,1010.76,68.58,6.89,841.9,21.16,0.9500000000000028,-3.419999999999959,-12.189999999999998,-4.119999999999999,21.16,0.9500000000000028,3.419999999999959,12.189999999999998,4.119999999999999,0,0,0,0,0,Post-Monsoon,43.61,0.1385,5.909999999999968,1.63,10.73,-0.86,1.01,1.17,49,1.8785714285714286,0,0,0,0,0,0,0,0.7466666666666667,29.23102222222222,4.842444444444444
FC_0000190,2024-06-10,EC,Bay of Bengal & East Coast,19.68,80.66,3,0.0,32.94,1007.32,56.01,3.54,1079.2,17.0,normal_monsoon,3.13,23.71,1006.82,45.26,4.13,600.3,-3.13,9.229999999999997,0.5,10.75,-0.5899999999999999,3.13,9.229999999999997,0.5,10.75,0.5899999999999999,0,1,0,0,1,SW-Monsoon,43.99,3.820368,5.92999999999995,1.94,0.53,-0.86,-1.89,-2.18,9,5.666666666666667,0,0,0,0,0,0,0,0.35269709543568467,20.04215767634855,2.0838589211618257
FC_0000191,2024-02-11,NW,Northwest India,26.49,73.52,3,55.92,11.31,1001.22,82.5,15.13,1164.6,5.83,western_disturbance,45.18,12.4,1004.23,86.8,15.94,1171.3,10.740000000000002,-1.0899999999999999,-3.009999999999991,-4.299999999999997,-0.8099999999999987,10.740000000000002,1.0899999999999999,3.009999999999991,4.299999999999997,0.8099999999999987,0,0,0,0,0,Winter,17.5,17.620398,12.029999999999973,5.57,20.46,-0.68,-0.87,2.75,9,1.9433333333333334,0,0,0,0,1,0,1,0.38207547169811323,10.293254716981133,2.4025000000000003
FC_0000192,2022-03-18,NE,East & Northeast India,29.05,85.9,7,12.86,26.36,1005.42,76.76,2.73,1900.2,10.97,fair_weather,3.06,26.67,1010.7,63.26,4.39,889.4,9.799999999999999,-0.3100000000000023,-5.280000000000086,13.500000000000007,-1.6599999999999997,9.799999999999999,0.3100000000000023,5.280000000000086,13.500000000000007,1.6599999999999997,0,0,0,1,1,Pre-Monsoon,23.239999999999995,5.187546,7.830000000000041,2.05,5.69,-1.32,-0.24,-0.77,49,1.5671428571428572,0,0,0,0,0,0,0,0.777292576419214,16.60921397379913,5.613624454148471
FC_0000193,2022-07-18,WG,Western Ghats & West Coast,8.52,73.2,8,188.74,25.1,1004.32,87.45,18.71,4460.4,12.89,heavy_rainfall,197.94,25.55,1004.97,91.93,19.93,3100.1,-9.199999999999989,-0.4499999999999993,-0.6499999999999773,-4.480000000000004,-1.2199999999999989,9.199999999999989,0.4499999999999993,0.6499999999999773,4.480000000000004,1.2199999999999989,0,0,0,0,0,SW-Monsoon,12.549999999999997,83.45408400000001,8.92999999999995,5.75,66.86,1.0,1.4,3.35,64,1.61125,0,1,0,0,0,0,1,0.7743362831858407,29.086371681415926,6.164911504424778
FC_0000194,2024-07-15,NE,East & Northeast India,26.45,89.79,4,9.44,28.74,1013.43,66.85,9.55,1538.8,9.76,normal_monsoon,0.58,26.25,1012.13,52.59,7.81,1071.5,8.86,2.4899999999999984,1.2999999999999545,14.259999999999991,1.740000000000001,8.86,2.4899999999999984,1.2999999999999545,14.259999999999991,1.740000000000001,0,0,0,0,0,SW-Monsoon,33.150000000000006,14.695540000000001,-0.17999999999994998,2.51,4.73,1.7,0.27,-0.08,16,2.44,0,0,0,0,0,0,0,0.3958333333333333,10.796125,2.65775
FC_0000195,2024-11-10,WG,Western Ghats & West Coast,17.91,72.82,1,19.78,21.5,1010.97,69.16,4.14,1071.5,6.0,post_monsoon,3.67,23.37,1010.0,64.81,4.36,1052.6,16.11,-1.870000000000001,0.9700000000000273,4.349999999999994,-0.22000000000000064,16.11,1.870000000000001,0.9700000000000273,4.349999999999994,0.22000000000000064,0,0,0,0,0,Post-Monsoon,30.840000000000003,4.43601,2.2799999999999727,1.58,7.07,2.32,-0.88,1.13,1,6.0,0,0,0,0,0,0,0,0.1134453781512605,9.086302521008403,1.0998319327731092
FC_0000196,2024-11-11,NE,East & Northeast India,22.67,88.6,5,0.0,33.98,1018.08,50.62,7.89,2061.5,18.8,post_monsoon,4.82,32.36,1014.35,51.39,4.59,951.0,-4.82,1.6199999999999974,3.730000000000018,-0.7700000000000031,3.3,4.82,1.6199999999999974,3.730000000000018,0.7700000000000031,3.3,0,0,0,0,0,Post-Monsoon,49.38,16.265234999999997,-4.830000000000041,2.76,1.33,-2.49,-1.33,-7.86,25,3.7600000000000002,0,0,0,0,0,0,0,0.51440329218107,12.827283950617282,3.27
FC_0000197,2024-02-11,NE,East & Northeast India,26.33,93.22,10,8.3,25.03,1011.87,59.92,3.54,348.6,21.96,fair_weather,1.94,26.89,1008.79,69.13,6.23,1012.3,6.360000000000001,-1.8599999999999994,3.080000000000041,-9.209999999999994,-2.6900000000000004,6.360000000000001,1.8599999999999994,3.080000000000041,9.209999999999994,2.6900000000000004,0,0,0,0,0,Winter,40.08,1.2340440000000001,1.3799999999999955,1.36,3.51,0.65,-1.09,3.4,100,2.196,0,0,0,0,0,0,0,0.8785714285714286,31.068464285714285,7.881642857142857
FC_0000198,2023-08-10,SP,Southern Peninsula,8.99,80.19,4,90.05,24.52,1014.12,57.66,3.41,677.3,19.48,normal_monsoon,16.76,26.54,1014.02,41.25,4.82,366.5,73.28999999999999,-2.0199999999999996,0.10000000000002274,16.409999999999997,-1.4100000000000001,73.28999999999999,2.0199999999999996,0.10000000000002274,16.409999999999997,1.4100000000000001,1,0,0,0,1,SW-Monsoon,42.34,2.309593,-0.8700000000000045,1.36,32.37,-0.47,0.33,3.56,16,4.87,0,0,0,0,0,0,0,0.37593984962406013,15.084887218045113,2.2651503759398497
FC_0000199,2024-01-10,NW,Northwest India,28.43,75.13,9,22.55,26.46,1016.48,50.67,6.96,746.3,12.92,fair_weather,15.6,24.62,1014.06,41.96,3.18,881.3,6.950000000000001,1.8399999999999999,2.4200000000000728,8.71,3.78,6.950000000000001,1.8399999999999999,2.4200000000000728,8.71,3.78,0,0,0,0,0,Winter,49.33,5.194248,-3.230000000000018,2.12,8.61,-0.92,-1.11,0.96,81,1.4355555555555555,0,0,0,0,0,0,0,0.7936507936507936,22.855674603174602,6.38031746031746
FC_0000200,2022-11-30,NW,Northwest India,30.81,70.23,3,4.23,24.2,1014.5,64.45,5.83,404.1,5.93,post_monsoon,0.01,24.59,1013.5,53.45,5.09,398.3,4.220000000000001,-0.39000000000000057,1.0,11.0,0.7400000000000002,4.220000000000001,0.39000000000000057,1.0,11.0,0.7400000000000002,0,0,0,0,0,Post-Monsoon,35.55,2.355903,-1.25,1.72,1.89,-0.84,2.79,-3.84,9,1.9766666666666666,0,0,0,0,0,0,0,0.38207547169811323,10.293254716981133,2.4025000000000003
FC_0000201,2021-04-23,WG,Western Ghats & West Coast,18.15,76.18,4,6.33,26.81,1009.98,70.44,6.06,697.9,7.41,pre_monsoon,8.98,27.23,1008.7,68.98,6.25,673.6,-2.6500000000000004,-0.4200000000000017,1.2799999999999727,1.4599999999999937,-0.1900000000000004,2.6500000000000004,0.4200000000000017,1.2799999999999727,1.4599999999999937,0.1900000000000004,0,0,0,0,0,Pre-Monsoon,29.560000000000002,4.229273999999999,3.269999999999982,2.0,3.39,-0.53,1.34,-0.1,16,1.8525,0,0,0,0,0,0,0,0.42084942084942084,15.014478764478765,2.5983397683397684
FC_0000202,2021-01-02,EC,Bay of Bengal & East Coast,15.36,85.3,10,6.86,29.07,1024.52,100.0,0.5,522.9,15.79,fair_weather,0.71,27.55,1014.05,71.28,4.91,893.1,6.15,1.5199999999999996,10.470000000000027,28.72,-4.41,6.15,1.5199999999999996,10.470000000000027,28.72,4.41,0,0,0,1,1,Winter,0.0,0.26145,-11.269999999999982,2.05,7.63,1.94,0.76,-0.51,100,1.579,0,0,0,0,0,0,0,0.9230769230769231,37.378597285067876,6.533212669683258
FC_0000203,2022-10-04,SP,Southern Peninsula,10.06,78.79,3,11.37,31.44,1012.27,67.91,8.69,448.8,8.95,post_monsoon,10.48,30.41,1012.52,57.54,6.49,1152.7,0.8899999999999988,1.0300000000000011,-0.25,10.369999999999997,2.1999999999999993,0.8899999999999988,1.0300000000000011,0.25,10.369999999999997,2.1999999999999993,0,0,0,0,0,Post-Monsoon,32.09,3.9000719999999998,0.9800000000000182,2.5,8.31,-1.44,-0.17,3.57,9,2.983333333333333,0,0,0,0,0,0,0,0.20179372197309417,7.918385650224215,2.001883408071749
FC_0000204,2021-08-08,NW,Northwest India,28.02,76.44,3,29.84,21.28,1011.72,59.28,7.9,1252.8,20.86,normal_monsoon,0.51,27.19,1013.28,65.24,4.48,829.4,29.33,-5.91,-1.5599999999999454,-5.959999999999994,3.42,29.33,5.91,1.5599999999999454,5.959999999999994,3.42,1,1,0,0,1,SW-Monsoon,40.72,9.897120000000001,1.5299999999999727,2.39,10.73,1.76,3.29,0.37,9,6.953333333333333,0,0,0,0,0,0,0,0.38207547169811323,10.293254716981133,2.4025000000000003
FC_0000205,2023-05-05,NW,Northwest India,26.83,68.15,7,0.0,17.63,1008.46,58.0,7.49,50.0,11.73,pre_monsoon,3.91,22.8,1009.59,48.78,3.77,609.3,-3.91,-5.170000000000002,-1.1299999999999955,9.219999999999999,3.72,3.91,5.170000000000002,1.1299999999999955,9.219999999999999,3.72,0,1,0,0,1,Pre-Monsoon,42.0,0.3745,4.789999999999964,2.85,2.37,-1.05,-1.44,-4.85,49,1.6757142857142857,0,0,0,0,0,0,0,0.7428571428571429,18.69661224489796,4.418367346938775
FC_0000206,2024-06-02,SP,Southern Peninsula,10.15,76.05,5,8.64,29.66,1007.37,81.24,0.87,857.0,9.12,normal_monsoon,4.33,32.3,1007.81,69.24,4.35,1022.5,4.3100000000000005,-2.639999999999997,-0.4399999999999409,12.0,-3.4799999999999995,4.3100000000000005,2.639999999999997,0.4399999999999409,12.0,3.4799999999999995,0,0,0,0,0,SW-Monsoon,18.760000000000005,0.7455900000000001,5.8799999999999955,1.56,3.54,-0.06,-1.57,-3.6,25,1.8239999999999998,0,0,0,0,0,0,0,0.5399239543726235,20.9232319391635,3.057984790874525
FC_0000207,2022-01-20,CI,Central India,22.07,76.04,5,28.94,25.9,1008.9,69.99,3.21,727.1,10.09,fair_weather,15.41,22.18,1010.81,66.71,4.57,1061.4,13.530000000000001,3.719999999999999,-1.9099999999999682,3.280000000000001,-1.3600000000000003,13.530000000000001,3.719999999999999,1.9099999999999682,3.280000000000001,1.3600000000000003,0,1,0,0,1,Winter,30.010000000000005,2.333991,4.350000000000023,1.52,12.67,0.42,-1.34,-8.57,25,2.018,0,0,0,0,0,0,0,0.5210727969348659,16.352222222222224,3.35264367816092
FC_0000208,2024-11-27,SP,Southern Peninsula,14.11,76.33,4,0.0,27.38,1006.78,64.42,4.56,50.0,7.22,post_monsoon,0.29,29.61,1006.37,52.64,3.26,339.0,-0.29,-2.2300000000000004,0.40999999999996817,11.780000000000001,1.2999999999999998,0.29,2.2300000000000004,0.40999999999996817,11.780000000000001,1.2999999999999998,0,0,0,0,0,Post-Monsoon,35.58,0.22799999999999998,6.470000000000027,2.32,1.16,-0.52,2.44,1.11,16,1.805,0,0,0,0,0,0,0,0.37593984962406013,15.084887218045113,2.2651503759398497
FC_0000209,2024-02-28,NW,Northwest India,33.19,73.78,10,0.0,20.0,1002.63,59.81,2.5,2403.8,42.39,fair_weather,1.57,26.15,1009.16,54.12,3.43,845.3,-1.57,-6.149999999999999,-6.529999999999973,5.690000000000005,-0.9300000000000002,1.57,6.149999999999999,6.529999999999973,5.690000000000005,0.9300000000000002,0,1,0,1,1,Winter,40.19,6.0095,10.620000000000005,2.46,2.45,-0.93,-2.34,0.95,100,4.239,0,0,0,0,0,0,0,0.8470588235294118,25.773882352941175,6.877843137254902
